date,series_id,kind,name,value,lower,upper
2021-09-01,indonesia,signal,flight_capacity,26.0,,
2021-09-01,indonesia,signal,search_index,1299.9,,
2021-10-01,indonesia,observed,target,6005.0,,
2021-10-01,indonesia,signal,flight_capacity,23.0,,
2021-10-01,indonesia,signal,search_index,1246.9,,
2021-11-01,indonesia,observed,target,4889.0,,
2021-11-01,indonesia,signal,flight_capacity,31.0,,
2021-11-01,indonesia,signal,search_index,1231.2,,
2021-12-01,indonesia,observed,target,4513.0,,
2021-12-01,indonesia,signal,flight_capacity,43.0,,
2021-12-01,indonesia,signal,search_index,1234.1,,
2022-01-01,indonesia,observed,target,2523.0,,
2022-01-01,indonesia,signal,flight_capacity,45.0,,
2022-01-01,indonesia,signal,search_index,1251.04,,
2022-02-01,indonesia,observed,target,3126.0,,
2022-02-01,indonesia,signal,flight_capacity,30.0,,
2022-02-01,indonesia,signal,search_index,1209.19,,
2022-03-01,indonesia,observed,target,5124.0,,
2022-03-01,indonesia,signal,flight_capacity,49.0,,
2022-03-01,indonesia,signal,search_index,1337.32,,
2022-04-01,indonesia,observed,target,5300.0,,
2022-04-01,indonesia,signal,flight_capacity,76.0,,
2022-04-01,indonesia,signal,search_index,1407.42,,
2022-05-01,indonesia,observed,target,6853.0,,
2022-05-01,indonesia,signal,flight_capacity,41.0,,
2022-05-01,indonesia,signal,search_index,1529.2,,
2022-06-01,indonesia,observed,target,11362.0,,
2022-06-01,indonesia,signal,flight_capacity,45.0,,
2022-06-01,indonesia,signal,search_index,1547.51,,
2022-07-01,indonesia,observed,target,13541.0,,
2022-07-01,indonesia,signal,flight_capacity,51.0,,
2022-07-01,indonesia,signal,search_index,1672.17,,
2022-08-01,indonesia,observed,target,13800.0,,
2022-08-01,indonesia,signal,flight_capacity,77.0,,
2022-08-01,indonesia,signal,search_index,1671.0,,
2022-09-01,indonesia,observed,target,15653.0,,
2022-09-01,indonesia,signal,flight_capacity,82.0,,
2022-09-01,indonesia,signal,search_index,1466.87,,
2022-10-01,indonesia,observed,target,17166.0,,
2022-10-01,indonesia,signal,flight_capacity,97.0,,
2022-10-01,indonesia,signal,search_index,1406.66,,
2022-11-01,indonesia,observed,target,20065.0,,
2022-11-01,indonesia,signal,flight_capacity,127.0,,
2022-11-01,indonesia,signal,search_index,1494.71,,
2022-12-01,indonesia,observed,target,29642.0,,
2022-12-01,indonesia,signal,flight_capacity,166.0,,
2022-12-01,indonesia,signal,search_index,8114.2,,
2023-01-01,indonesia,base_forecast,legacy_ensemble,214541.4589488857,,
2023-01-01,indonesia,observed,target,27080.0,,
2023-01-01,indonesia,reference_forecast,legacy_average,27446.0,,
2023-01-01,indonesia,signal,flight_capacity,174.0,,
2023-01-01,indonesia,signal,search_index,1721.65,,
2023-02-01,indonesia,base_forecast,legacy_ensemble,244686.9874776618,,
2023-02-01,indonesia,reference_forecast,legacy_average,39707.60070823431,,
2023-02-01,indonesia,signal,flight_capacity,234.0,,
2023-02-01,indonesia,signal,search_index,2651.04,,
2023-03-01,indonesia,base_forecast,legacy_ensemble,204430.3471188169,,
2023-03-01,indonesia,reference_forecast,legacy_average,45078.99042451151,,
2023-03-01,indonesia,signal,flight_capacity,377.0,,
2023-03-01,indonesia,signal,search_index,3290.46,,
2023-04-01,indonesia,base_forecast,legacy_ensemble,207119.2105464489,,
2023-04-01,indonesia,reference_forecast,legacy_average,51408.34065128599,,
2023-04-01,indonesia,signal,flight_capacity,463.0,,
2023-04-01,indonesia,signal,search_index,3232.96,,
2023-05-01,indonesia,base_forecast,legacy_ensemble,203387.2181604221,,
2023-05-01,indonesia,reference_forecast,legacy_average,63766.4887336165,,
2023-05-01,indonesia,signal,flight_capacity,575.0,,
2023-05-01,indonesia,signal,search_index,4587.03,,
2023-06-01,indonesia,base_forecast,legacy_ensemble,208533.5901109132,,
2023-06-01,indonesia,reference_forecast,legacy_average,136943.189087209,,
2023-06-01,indonesia,signal,flight_capacity,601.0,,
2023-06-01,indonesia,signal,search_index,17850.38709677419,,
2023-07-01,indonesia,base_forecast,legacy_ensemble,241078.6808233716,,
2023-08-01,indonesia,base_forecast,legacy_ensemble,240035.1792145992,,
2023-08-01,indonesia,recovery_forecast,legacy_final,115454.8785506817,,
2023-09-01,indonesia,base_forecast,legacy_ensemble,218850.418117296,,
2023-09-01,indonesia,recovery_forecast,legacy_final,104405.0571810106,,
2023-10-01,indonesia,base_forecast,legacy_ensemble,209186.7807855526,,
2023-10-01,indonesia,recovery_forecast,legacy_final,101209.8930970763,,
2023-11-01,indonesia,base_forecast,legacy_ensemble,191061.8070851789,,
2023-11-01,indonesia,recovery_forecast,legacy_final,90709.35678470356,,
2023-12-01,indonesia,base_forecast,legacy_ensemble,180747.8534525867,,
2023-12-01,indonesia,recovery_forecast,legacy_final,81806.80472666137,,
2024-01-01,indonesia,base_forecast,legacy_ensemble,217658.0501130899,,
2024-01-01,indonesia,recovery_forecast,legacy_final,123561.5303005678,,
2024-02-01,indonesia,base_forecast,legacy_ensemble,254655.9017739185,,
2024-02-01,indonesia,recovery_forecast,legacy_final,169651.6359615069,,
2024-03-01,indonesia,base_forecast,legacy_ensemble,213258.0669805763,,
2024-03-01,indonesia,recovery_forecast,legacy_final,126668.6484720709,,
2024-04-01,indonesia,base_forecast,legacy_ensemble,215797.9536837007,,
2024-04-01,indonesia,recovery_forecast,legacy_final,130538.9013894017,,
2024-05-01,indonesia,base_forecast,legacy_ensemble,211552.3649590183,,
2024-05-01,indonesia,recovery_forecast,legacy_final,125968.8246066178,,
2024-06-01,indonesia,base_forecast,legacy_ensemble,216805.769939908,,
2024-06-01,indonesia,recovery_forecast,legacy_final,144194.2584181065,,
2024-07-01,indonesia,base_forecast,legacy_ensemble,249243.0201080535,,
2024-07-01,indonesia,recovery_forecast,legacy_final,183156.6831947741,,
2024-07-01,indonesia,terminal_forecast,intervention_adjusted,199394.4160864428,,
2024-08-01,indonesia,base_forecast,legacy_ensemble,248176.5389074362,,
2024-09-01,indonesia,base_forecast,legacy_ensemble,226824.370427754,,
2024-10-01,indonesia,base_forecast,legacy_ensemble,217426.9730629271,,
2024-11-01,indonesia,base_forecast,legacy_ensemble,197998.6687189382,,
2024-12-01,indonesia,base_forecast,legacy_ensemble,190378.9773494278,,
1997-01-01,japan,observed,target,23402.0,,
1997-02-01,japan,observed,target,17981.0,,
1997-03-01,japan,observed,target,21737.0,,
1997-04-01,japan,observed,target,21289.0,,
1997-05-01,japan,observed,target,22495.0,,
1997-06-01,japan,observed,target,19179.0,,
1997-07-01,japan,observed,target,20884.0,,
1997-08-01,japan,observed,target,23896.0,,
1997-09-01,japan,observed,target,24163.0,,
1997-10-01,japan,observed,target,25633.0,,
1997-11-01,japan,observed,target,23484.0,,
1997-12-01,japan,observed,target,16484.0,,
1998-01-01,japan,observed,target,22454.0,,
1998-02-01,japan,observed,target,20156.0,,
1998-03-01,japan,observed,target,23411.0,,
1998-04-01,japan,observed,target,22745.0,,
1998-05-01,japan,observed,target,22480.0,,
1998-06-01,japan,observed,target,18786.0,,
1998-07-01,japan,observed,target,21140.0,,
1998-08-01,japan,observed,target,26418.0,,
1998-09-01,japan,observed,target,23779.0,,
1998-10-01,japan,observed,target,26647.0,,
1998-11-01,japan,observed,target,22894.0,,
1998-12-01,japan,observed,target,16270.0,,
1999-01-01,japan,observed,target,27581.0,,
1999-02-01,japan,observed,target,19492.0,,
1999-03-01,japan,observed,target,26271.0,,
1999-04-01,japan,observed,target,24505.0,,
1999-05-01,japan,observed,target,24180.0,,
1999-06-01,japan,observed,target,20491.0,,
1999-07-01,japan,observed,target,24047.0,,
1999-08-01,japan,observed,target,29519.0,,
1999-09-01,japan,observed,target,25875.0,,
1999-10-01,japan,observed,target,28822.0,,
1999-11-01,japan,observed,target,24465.0,,
1999-12-01,japan,observed,target,19689.0,,
2000-01-01,japan,observed,target,30983.0,,
2000-02-01,japan,observed,target,24741.0,,
2000-03-01,japan,observed,target,28311.0,,
2000-04-01,japan,observed,target,31404.0,,
2000-05-01,japan,observed,target,29541.0,,
2000-06-01,japan,observed,target,24541.0,,
2000-07-01,japan,observed,target,29053.0,,
2000-08-01,japan,observed,target,32890.0,,
2000-09-01,japan,observed,target,33584.0,,
2000-10-01,japan,observed,target,33474.0,,
2000-11-01,japan,observed,target,28972.0,,
2000-12-01,japan,observed,target,24294.0,,
2001-01-01,japan,observed,target,35000.0,,
2001-02-01,japan,observed,target,25690.0,,
2001-03-01,japan,observed,target,33380.0,,
2001-04-01,japan,observed,target,37762.0,,
2001-05-01,japan,observed,target,30667.0,,
2001-06-01,japan,observed,target,27508.0,,
2001-07-01,japan,observed,target,34900.0,,
2001-08-01,japan,observed,target,38590.0,,
2001-09-01,japan,observed,target,38255.0,,
2001-10-01,japan,observed,target,37137.0,,
2001-11-01,japan,observed,target,28492.0,,
2001-12-01,japan,observed,target,24003.0,,
2002-01-01,japan,observed,target,36398.0,,
2002-02-01,japan,observed,target,33413.0,,
2002-03-01,japan,observed,target,41046.0,,
2002-04-01,japan,observed,target,46367.0,,
2002-05-01,japan,observed,target,37436.0,,
2002-06-01,japan,observed,target,25312.0,,
2002-07-01,japan,observed,target,39051.0,,
2002-08-01,japan,observed,target,44025.0,,
2002-09-01,japan,observed,target,44753.0,,
2002-10-01,japan,observed,target,44118.0,,
2002-11-01,japan,observed,target,33201.0,,
2002-12-01,japan,observed,target,27300.0,,
2003-01-01,japan,observed,target,40824.0,,
2003-02-01,japan,observed,target,41864.0,,
2003-03-01,japan,observed,target,49676.0,,
2003-04-01,japan,observed,target,42706.0,,
2003-05-01,japan,observed,target,11280.0,,
2003-06-01,japan,observed,target,12915.0,,
2003-07-01,japan,observed,target,28767.0,,
2003-08-01,japan,observed,target,46765.0,,
2003-09-01,japan,observed,target,47303.0,,
2003-10-01,japan,observed,target,51007.0,,
2003-11-01,japan,observed,target,42929.0,,
2003-12-01,japan,observed,target,32746.0,,
2004-01-01,japan,observed,target,59645.0,,
2004-02-01,japan,observed,target,37906.0,,
2004-03-01,japan,observed,target,55370.0,,
2004-04-01,japan,observed,target,56782.0,,
2004-05-01,japan,observed,target,47561.0,,
2004-06-01,japan,observed,target,41477.0,,
2004-07-01,japan,observed,target,56512.0,,
2004-08-01,japan,observed,target,60316.0,,
2004-09-01,japan,observed,target,58031.0,,
2004-10-01,japan,observed,target,56111.0,,
2004-11-01,japan,observed,target,47522.0,,
2004-12-01,japan,observed,target,38776.0,,
2005-01-01,japan,observed,target,48412.0,,
2005-02-01,japan,observed,target,51101.0,,
2005-03-01,japan,observed,target,50649.0,,
2005-04-01,japan,observed,target,56321.0,,
2005-05-01,japan,observed,target,50721.0,,
2005-06-01,japan,observed,target,44086.0,,
2005-07-01,japan,observed,target,60844.0,,
2005-08-01,japan,observed,target,65026.0,,
2005-09-01,japan,observed,target,66216.0,,
2005-10-01,japan,observed,target,61239.0,,
2005-11-01,japan,observed,target,52670.0,,
2005-12-01,japan,observed,target,45535.0,,
2006-01-01,japan,observed,target,68854.0,,
2006-02-01,japan,observed,target,55842.0,,
2006-03-01,japan,observed,target,70491.0,,
2006-04-01,japan,observed,target,73932.0,,
2006-05-01,japan,observed,target,64298.0,,
2006-06-01,japan,observed,target,51243.0,,
2006-07-01,japan,observed,target,81476.0,,
2006-08-01,japan,observed,target,81117.0,,
2006-09-01,japan,observed,target,75161.0,,
2006-10-01,japan,observed,target,76381.0,,
2006-11-01,japan,observed,target,62997.0,,
2006-12-01,japan,observed,target,49883.0,,
2007-01-01,japan,observed,target,63093.0,,
2007-02-01,japan,observed,target,75246.0,,
2007-03-01,japan,observed,target,84323.0,,
2007-04-01,japan,observed,target,79778.0,,
2007-05-01,japan,observed,target,70212.0,,
2007-06-01,japan,observed,target,61800.0,,
2007-07-01,japan,observed,target,101370.0,,
2007-08-01,japan,observed,target,99355.0,,
2007-09-01,japan,observed,target,93068.0,,
2007-10-01,japan,observed,target,91186.0,,
2007-11-01,japan,observed,target,69597.0,,
2007-12-01,japan,observed,target,53411.0,,
2008-01-01,japan,observed,target,84038.0,,
2008-02-01,japan,observed,target,85134.0,,
2008-03-01,japan,observed,target,90850.0,,
2008-04-01,japan,observed,target,103013.0,,
2008-05-01,japan,observed,target,74637.0,,
2008-06-01,japan,observed,target,61355.0,,
2008-07-01,japan,observed,target,101192.0,,
2008-08-01,japan,observed,target,92976.0,,
2008-09-01,japan,observed,target,93921.0,,
2008-10-01,japan,observed,target,86570.0,,
2008-11-01,japan,observed,target,73131.0,,
2008-12-01,japan,observed,target,53599.0,,
2009-01-01,japan,observed,target,110262.0,,
2009-02-01,japan,observed,target,62981.0,,
2009-03-01,japan,observed,target,100951.0,,
2009-04-01,japan,observed,target,106816.0,,
2009-05-01,japan,observed,target,60530.0,,
2009-06-01,japan,observed,target,36597.0,,
2009-07-01,japan,observed,target,67944.0,,
2009-08-01,japan,observed,target,109017.0,,
2009-09-01,japan,observed,target,98697.0,,
2009-10-01,japan,observed,target,108301.0,,
2009-11-01,japan,observed,target,81462.0,,
2009-12-01,japan,observed,target,62527.0,,
2010-01-01,japan,observed,target,92120.0,,
2010-02-01,japan,observed,target,121494.0,,
2010-03-01,japan,observed,target,123314.0,,
2010-04-01,japan,observed,target,150788.0,,
2010-05-01,japan,observed,target,112558.0,,
2010-06-01,japan,observed,target,103706.0,,
2010-07-01,japan,observed,target,164944.0,,
2010-08-01,japan,observed,target,171503.0,,
2010-09-01,japan,observed,target,137333.0,,
2010-10-01,japan,observed,target,106237.0,,
2010-11-01,japan,observed,target,68385.0,,
2010-12-01,japan,observed,target,60493.0,,
2011-01-01,japan,observed,target,99131.0,,
2011-02-01,japan,observed,target,105362.0,,
2011-02-01,japan,signal,search_index,3203.39,,
2011-03-01,japan,observed,target,62449.0,,
2011-03-01,japan,signal,search_index,3871.82,,
2011-04-01,japan,observed,target,76164.0,,
2011-04-01,japan,signal,search_index,4324.13,,
2011-05-01,japan,observed,target,58608.0,,
2011-05-01,japan,signal,search_index,2492.690000000001,,
2011-06-01,japan,observed,target,61419.0,,
2011-06-01,japan,signal,search_index,3347.5,,
2011-07-01,japan,observed,target,86963.0,,
2011-07-01,japan,signal,search_index,4370.9,,
2011-08-01,japan,observed,target,102640.0,,
2011-08-01,japan,signal,search_index,4058.340000000001,,
2011-09-01,japan,observed,target,112493.0,,
2011-09-01,japan,signal,search_index,4264.22,,
2011-10-01,japan,observed,target,106174.0,,
2011-10-01,japan,signal,search_index,4879.75,,
2011-11-01,japan,observed,target,92154.0,,
2011-11-01,japan,signal,search_index,4424.709999999999,,
2011-12-01,japan,observed,target,79688.0,,
2011-12-01,japan,signal,search_index,4631.68,,
2012-01-01,japan,observed,target,138351.0,,
2012-01-01,japan,signal,search_index,4461.59,,
2012-02-01,japan,observed,target,82667.0,,
2012-02-01,japan,signal,search_index,4043.680000000001,,
2012-03-01,japan,observed,target,130293.0,,
2012-03-01,japan,signal,search_index,6049.27,,
2012-04-01,japan,observed,target,149542.0,,
2012-04-01,japan,signal,search_index,5690.140000000001,,
2012-05-01,japan,observed,target,113349.0,,
2012-05-01,japan,signal,search_index,5103.63,,
2012-06-01,japan,observed,target,125943.0,,
2012-06-01,japan,signal,search_index,5121.74,,
2012-07-01,japan,observed,target,204152.0,,
2012-07-01,japan,signal,search_index,5457.099999999999,,
2012-08-01,japan,observed,target,190143.0,,
2012-08-01,japan,signal,search_index,5860.799999999999,,
2012-09-01,japan,observed,target,121550.0,,
2012-09-01,japan,signal,search_index,5237.719999999999,,
2012-10-01,japan,observed,target,69631.0,,
2012-10-01,japan,signal,search_index,4226.33,,
2012-11-01,japan,observed,target,51898.0,,
2012-11-01,japan,signal,search_index,3599.65,,
2012-12-01,japan,observed,target,52336.0,,
2012-12-01,japan,signal,search_index,3663.3,,
2013-01-01,japan,observed,target,72301.0,,
2013-01-01,japan,signal,search_index,3999.55,,
2013-02-01,japan,observed,target,80903.0,,
2013-02-01,japan,signal,search_index,3871.16,,
2013-03-01,japan,observed,target,102265.0,,
2013-03-01,japan,signal,search_index,4178.39,,
2013-04-01,japan,observed,target,100160.0,,
2013-04-01,japan,signal,search_index,4831.43,,
2013-05-01,japan,observed,target,81571.0,,
2013-05-01,japan,signal,search_index,4986.760000000001,,
2013-06-01,japan,observed,target,98996.0,,
2013-06-01,japan,signal,search_index,5226.57,,
2013-07-01,japan,observed,target,139905.0,,
2013-07-01,japan,signal,search_index,5945.070000000002,,
2013-08-01,japan,observed,target,162288.0,,
2013-08-01,japan,signal,search_index,6232.960000000001,,
2013-09-01,japan,observed,target,156201.0,,
2013-09-01,japan,signal,search_index,5980.819999999999,,
2013-10-01,japan,observed,target,121335.0,,
2013-10-01,japan,signal,search_index,5613.94,,
2013-11-01,japan,observed,target,177949.0,,
2013-11-01,japan,signal,search_index,5606.48,,
2013-12-01,japan,observed,target,96572.0,,
2013-12-01,japan,signal,search_index,5192.539999999999,,
2014-01-01,japan,observed,target,155605.0,,
2014-01-01,japan,signal,search_index,5344.27,,
2014-02-01,japan,observed,target,138236.0,,
2014-02-01,japan,signal,search_index,5370.860000000001,,
2014-03-01,japan,observed,target,184064.0,,
2014-03-01,japan,signal,search_index,6912.320000000001,,
2014-04-01,japan,observed,target,190558.0,,
2014-04-01,japan,signal,search_index,7133.539999999999,,
2014-05-01,japan,observed,target,165784.0,,
2014-05-01,japan,signal,search_index,7197.490000000001,,
2014-06-01,japan,observed,target,173046.0,,
2014-06-01,japan,signal,search_index,7571.35,,
2014-07-01,japan,observed,target,281309.0,,
2014-07-01,japan,signal,search_index,8459.24,,
2014-08-01,japan,observed,target,253802.0,,
2014-08-01,japan,signal,search_index,8734.17,,
2014-09-01,japan,observed,target,220797.0,,
2014-09-01,japan,signal,search_index,8494.42,,
2014-10-01,japan,observed,target,223214.0,,
2014-10-01,japan,signal,search_index,8068.889999999999,,
2014-11-01,japan,observed,target,236520.0,,
2014-11-01,japan,signal,search_index,8511.39,,
2014-12-01,japan,observed,target,189973.0,,
2014-12-01,japan,signal,search_index,8801.25,,
2015-01-01,japan,observed,target,226214.0,,
2015-01-01,japan,signal,search_index,9350.159999999998,,
2015-02-01,japan,observed,target,359080.0,,
2015-02-01,japan,signal,search_index,10951.9,,
2015-03-01,japan,observed,target,338200.0,,
2015-03-01,japan,signal,search_index,10976.78,,
2015-04-01,japan,observed,target,335140.0,,
2015-04-01,japan,signal,search_index,12730.06,,
2015-05-01,japan,observed,target,387170.0,,
2015-05-01,japan,signal,search_index,11805.4,,
2015-06-01,japan,observed,target,462248.0,,
2015-06-01,japan,signal,search_index,11612.35,,
2015-07-01,japan,observed,target,576868.0,,
2015-07-01,japan,signal,search_index,13133.95,,
2015-08-01,japan,observed,target,591510.0,,
2015-08-01,japan,signal,search_index,14773.8,,
2015-09-01,japan,observed,target,491201.0,,
2015-09-01,japan,signal,search_index,13667.88,,
2015-10-01,japan,observed,target,445600.0,,
2015-10-01,japan,signal,search_index,11458.29,,
2015-11-01,japan,observed,target,362950.0,,
2015-11-01,japan,signal,search_index,11193.86,,
2015-12-01,japan,observed,target,347034.0,,
2015-12-01,japan,signal,search_index,10881.42,,
2016-01-01,japan,observed,target,475115.0,,
2016-01-01,japan,signal,search_index,11026.39,,
2016-02-01,japan,observed,target,498903.0,,
2016-02-01,japan,signal,search_index,11835.84,,
2016-03-01,japan,observed,target,498053.0,,
2016-03-01,japan,signal,search_index,13241.57,,
2016-04-01,japan,observed,target,514866.0,,
2016-04-01,japan,signal,search_index,12908.23,,
2016-05-01,japan,observed,target,507095.0,,
2016-05-01,japan,signal,search_index,12220.16,,
2016-06-01,japan,observed,target,582452.0,,
2016-06-01,japan,signal,search_index,11962.36,,
2016-07-01,japan,observed,target,731386.0,,
2016-07-01,japan,signal,search_index,12732.69,,
2016-08-01,japan,observed,target,676966.0,,
2016-08-01,japan,signal,search_index,12767.32,,
2016-09-01,japan,observed,target,522302.0,,
2016-09-01,japan,signal,search_index,13007.5,,
2016-10-01,japan,observed,target,506162.0,,
2016-10-01,japan,signal,search_index,11081.44,,
2016-11-01,japan,observed,target,432802.0,,
2016-11-01,japan,signal,search_index,11327.08,,
2016-12-01,japan,observed,target,427462.0,,
2016-12-01,japan,signal,search_index,10995.5,,
2017-01-01,japan,observed,target,630570.0,,
2017-01-01,japan,signal,search_index,11426.71,,
2017-02-01,japan,observed,target,509090.0,,
2017-02-01,japan,signal,search_index,11018.3,,
2017-03-01,japan,observed,target,508979.0,,
2017-03-01,japan,signal,search_index,12192.07,,
2017-04-01,japan,observed,target,528781.0,,
2017-04-01,japan,signal,search_index,10761.04,,
2017-05-01,japan,observed,target,517038.0,,
2017-05-01,japan,signal,search_index,10495.9,,
2017-06-01,japan,observed,target,587193.0,,
2017-06-01,japan,signal,search_index,11807.6,,
2017-07-01,japan,observed,target,780771.0,,
2017-07-01,japan,signal,search_index,12754.74,,
2017-08-01,japan,observed,target,819855.0,,
2017-08-01,japan,signal,search_index,13195.84,,
2017-09-01,japan,observed,target,678313.0,,
2017-09-01,japan,signal,search_index,12921.43,,
2017-10-01,japan,observed,target,663815.0,,
2017-10-01,japan,signal,search_index,11756.62,,
2017-11-01,japan,observed,target,567149.0,,
2017-11-01,japan,signal,search_index,10698.14,,
2017-12-01,japan,observed,target,564264.0,,
2017-12-01,japan,signal,search_index,10694.6,,
2018-01-01,japan,observed,target,632304.0,,
2018-01-01,japan,signal,search_index,10869.83,,
2018-02-01,japan,observed,target,716333.0,,
2018-02-01,japan,signal,search_index,11316.14,,
2018-03-01,japan,observed,target,594920.0,,
2018-03-01,japan,signal,search_index,11139.97,,
2018-04-01,japan,observed,target,683377.0,,
2018-04-01,japan,signal,search_index,12146.93,,
2018-05-01,japan,observed,target,668600.0,,
2018-05-01,japan,signal,search_index,11279.53,,
2018-06-01,japan,observed,target,760949.0,,
2018-06-01,japan,signal,search_index,11434.84,,
2018-07-01,japan,observed,target,879097.0,,
2018-07-01,japan,signal,search_index,12429.82,,
2018-08-01,japan,observed,target,860121.0,,
2018-08-01,japan,signal,search_index,12115.82,,
2018-09-01,japan,observed,target,652740.0,,
2018-09-01,japan,signal,search_index,11539.55,,
2018-10-01,japan,observed,target,715255.0,,
2018-10-01,japan,signal,search_index,10823.91,,
2018-11-01,japan,observed,target,617252.0,,
2018-11-01,japan,signal,search_index,10283.16,,
2018-12-01,japan,observed,target,599086.0,,
2018-12-01,japan,signal,search_index,10915.41,,
2019-01-01,japan,observed,target,754421.0,,
2019-01-01,japan,signal,flight_capacity,12521.0,,
2019-01-01,japan,signal,search_index,11225.06,,
2019-02-01,japan,observed,target,723617.0,,
2019-02-01,japan,signal,flight_capacity,11737.0,,
2019-02-01,japan,signal,search_index,11589.93,,
2019-03-01,japan,observed,target,691279.0,,
2019-03-01,japan,signal,flight_capacity,12424.0,,
2019-03-01,japan,signal,search_index,12982.8,,
2019-04-01,japan,observed,target,726132.0,,
2019-04-01,japan,signal,flight_capacity,12452.0,,
2019-04-01,japan,signal,search_index,12203.9,,
2019-05-01,japan,observed,target,756365.0,,
2019-05-01,japan,signal,flight_capacity,12882.0,,
2019-05-01,japan,signal,search_index,11318.92,,
2019-06-01,japan,observed,target,880651.0,,
2019-06-01,japan,signal,flight_capacity,12570.0,,
2019-06-01,japan,signal,search_index,10777.22,,
2019-07-01,japan,observed,target,1050420.0,,
2019-07-01,japan,signal,flight_capacity,13359.0,,
2019-07-01,japan,signal,search_index,12142.84,,
2019-08-01,japan,observed,target,1000639.0,,
2019-08-01,japan,signal,flight_capacity,13605.0,,
2019-08-01,japan,signal,search_index,11638.17,,
2019-09-01,japan,observed,target,819054.0,,
2019-09-01,japan,signal,flight_capacity,13340.0,,
2019-09-01,japan,signal,search_index,10686.07,,
2019-10-01,japan,observed,target,730631.0,,
2019-10-01,japan,signal,flight_capacity,13814.0,,
2019-10-01,japan,signal,search_index,10138.77,,
2019-11-01,japan,observed,target,750951.0,,
2019-11-01,japan,signal,flight_capacity,13861.0,,
2019-11-01,japan,signal,search_index,9377.16,,
2019-12-01,japan,observed,target,710234.0,,
2019-12-01,japan,signal,flight_capacity,15406.0,,
2019-12-01,japan,signal,search_index,9583.259999999998,,
2020-01-01,japan,observed,target,924790.0,,
2020-01-01,japan,signal,flight_capacity,15060.0,,
2020-01-01,japan,signal,search_index,10009.77,,
2020-02-01,japan,observed,target,87220.0,,
2020-02-01,japan,signal,flight_capacity,8097.0,,
2020-02-01,japan,signal,search_index,9166.42,,
2020-03-01,japan,observed,target,10365.0,,
2020-03-01,japan,signal,flight_capacity,2207.0,,
2020-03-01,japan,signal,search_index,7486.89,,
2020-04-01,japan,observed,target,163.0,,
2020-04-01,japan,signal,flight_capacity,605.0,,
2020-04-01,japan,signal,search_index,5885.94,,
2020-05-01,japan,observed,target,25.0,,
2020-05-01,japan,signal,flight_capacity,679.0,,
2020-05-01,japan,signal,search_index,4412.57,,
2020-06-01,japan,observed,target,334.0,,
2020-06-01,japan,signal,flight_capacity,521.0,,
2020-06-01,japan,signal,search_index,4160.4,,
2020-07-01,japan,observed,target,785.0,,
2020-07-01,japan,signal,flight_capacity,654.0,,
2020-07-01,japan,signal,search_index,3983.07,,
2020-08-01,japan,observed,target,1606.0,,
2020-08-01,japan,signal,flight_capacity,625.0,,
2020-08-01,japan,signal,search_index,4046.240000000001,,
2020-09-01,japan,observed,target,767.0,,
2020-09-01,japan,signal,flight_capacity,584.0,,
2020-09-01,japan,signal,search_index,4177.700000000001,,
2020-10-01,japan,observed,target,4502.0,,
2020-10-01,japan,signal,flight_capacity,711.0,,
2020-10-01,japan,signal,search_index,3976.839999999999,,
2020-11-01,japan,observed,target,18147.0,,
2020-11-01,japan,signal,flight_capacity,722.0,,
2020-11-01,japan,signal,search_index,4004.2,,
2020-12-01,japan,observed,target,18365.0,,
2020-12-01,japan,signal,flight_capacity,889.0,,
2020-12-01,japan,signal,search_index,4064.56,,
2021-01-01,japan,observed,target,10225.0,,
2021-01-01,japan,signal,flight_capacity,951.0,,
2021-01-01,japan,signal,search_index,3953.44,,
2021-02-01,japan,observed,target,1747.0,,
2021-02-01,japan,signal,flight_capacity,630.0,,
2021-02-01,japan,signal,search_index,3578.69,,
2021-03-01,japan,observed,target,3951.0,,
2021-03-01,japan,signal,flight_capacity,794.0,,
2021-03-01,japan,signal,search_index,4058.75,,
2021-04-01,japan,observed,target,3271.0,,
2021-04-01,japan,signal,flight_capacity,672.0,,
2021-04-01,japan,signal,search_index,4246.42,,
2021-05-01,japan,observed,target,1823.0,,
2021-05-01,japan,signal,flight_capacity,558.0,,
2021-05-01,japan,signal,search_index,3918.030000000001,,
2021-06-01,japan,observed,target,1973.0,,
2021-06-01,japan,signal,flight_capacity,476.0,,
2021-06-01,japan,signal,search_index,3569.69,,
2021-07-01,japan,observed,target,3931.0,,
2021-07-01,japan,signal,flight_capacity,468.0,,
2021-07-01,japan,signal,search_index,3418.74,,
2021-08-01,japan,observed,target,2396.0,,
2021-08-01,japan,signal,flight_capacity,405.0,,
2021-08-01,japan,signal,search_index,3677.09,,
2021-09-01,japan,observed,target,3960.0,,
2021-09-01,japan,signal,flight_capacity,433.0,,
2021-09-01,japan,signal,search_index,3501.43,,
2021-10-01,japan,observed,target,4009.0,,
2021-10-01,japan,signal,flight_capacity,388.0,,
2021-10-01,japan,signal,search_index,3219.13,,
2021-11-01,japan,observed,target,3189.0,,
2021-11-01,japan,signal,flight_capacity,492.0,,
2021-11-01,japan,signal,search_index,3127.13,,
2021-12-01,japan,observed,target,1764.0,,
2021-12-01,japan,signal,flight_capacity,451.0,,
2021-12-01,japan,signal,search_index,3237.59,,
2022-01-01,japan,observed,target,1490.0,,
2022-01-01,japan,signal,flight_capacity,573.0,,
2022-01-01,japan,signal,search_index,3086.7,,
